0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.0052607474,-0.026115501,0.0013101156,0.0142587945,0.00249506,-0.056358222,-0.035304897,0.017164463,-0.044238444,-0.017290391,-0.0137323495,-0.031119863,0.030226676,-0.06948207,0.03568279,-0.030040296,-0.040546235,-0.082969524,0.021222014,-0.07101456,-0.028708175,-0.08871629,-0.0058100526,0.013360093,-0.030947687,0.012613805,0.046279572,-0.024335606,-0.060442336,-0.029560827,0.022635298,0.028306572,0.050915856,-0.022410633,0.016304279,-0.03859133,-0.036092885,0.009494452,-0.008453182,0.021258455,-0.01912729,-0.05423726,-0.017333996,-0.071548685,-0.0525738,-0.010896513,0.016403021,-0.023856834,-0.032093737,0.05128476,-0.049667276,-0.046545636,0.03328747,-0.04022026,0.044608578,-0.014833603,0.05199903,-0.01124906,0.0007665553,-0.04475323,-0.01335884,0.0057360926,0.07047385,0.09235767,-0.046182234,0.045711007,-0.03642128,0.010809887,0.0068670246,0.0144671975,0.0021687103,0.06630374,0.07107792,-0.047933422,-0.040030856,-0.036233637,-0.021355273,0.072172105,0.05668958,-0.033158604,-0.03728134,-0.003211263,-0.03952312,0.06811048,0.01975483,-0.05402913,-0.06564581,0.013223776,-0.09594723,0.060226608,-0.012885965,-0.028287277,0.019443698,-0.057292767,0.02526616,0.052637443,-0.0038839788,0.06559913,-0.050579518,0.108628035
-0.0025536527,-0.026449895,0.00836707,0.01669878,0.0038946853,-0.055350408,-0.03741128,0.01645199,-0.042060677,-0.016932227,-0.014442891,-0.029854337,0.024049137,-0.07022772,0.031073103,-0.027951017,-0.036734093,-0.07647265,0.02373914,-0.06623946,-0.027480688,-0.079822436,-0.007773764,0.009296386,-0.031509444,0.015831709,0.03930748,-0.022474071,-0.0547215,-0.030087499,0.025294578,0.024787104,0.050480194,-0.019944046,0.022678252,-0.043212123,-0.02475633,0.0179234,0.001826039,0.016908864,-0.020769292,-0.04928739,-0.016742924,-0.06613027,-0.05530668,-0.005440432,0.011261849,-0.021292888,-0.029637948,0.04784216,-0.038650073,-0.04431746,0.028025681,-0.044576388,0.04104684,-0.010116988,0.05053585,-0.018702036,-0.0032882846,-0.045818876,-0.011009433,0.0052404166,0.067121595,0.09053035,-0.04584576,0.047917478,-0.03353611,0.013889302,0.0055035837,0.013547692,0.0038790614,0.0652854,0.07644564,-0.045153756,-0.0394185,-0.03578874,-0.023290697,0.06666244,0.05931331,-0.024495065,-0.035061393,-0.0063344548,-0.044107858,0.06770036,0.018250464,-0.05052529,-0.063769385,0.012228731,-0.08901819,0.055388868,-0.0233148,-0.03277628,0.008260952,-0.047398254,0.030270025,0.0530876,-0.0025219733,0.058760118,-0.043811996,0.10559278
-0.008113452,-0.022613166,-0.000756204,0.01754016,0.0005972763,-0.05011596,-0.037276216,0.021666238,-0.043221287,-0.015313319,-0.011610987,-0.030211184,0.032304283,-0.0664099,0.035477366,-0.02855979,-0.037262604,-0.083706595,0.019482804,-0.0661931,-0.025875103,-0.088463254,-0.0068127974,0.019694882,-0.0351702,0.012666487,0.043074213,-0.018204644,-0.05860552,-0.03049321,0.020807168,0.03362923,0.04730513,-0.02576509,0.017094435,-0.039448943,-0.039681733,0.0061616823,-0.012266044,0.022160571,-0.017933156,-0.0589183,-0.015551035,-0.068618655,-0.050803356,-0.015608649,0.020368524,-0.020309031,-0.029426334,0.051914625,-0.051906228,-0.04469892,0.037818156,-0.037349384,0.04142025,-0.019488396,0.045611255,-0.012080336,-0.00043997378,-0.04345572,-0.008100787,0.0018241564,0.06913334,0.09275104,-0.045912936,0.046442136,-0.037798386,0.004483834,0.009400877,0.016522462,0.0010941097,0.0675871,0.06436192,-0.048481207,-0.03982446,-0.032508958,-0.023953373,0.07087098,0.055809785,-0.03466351,-0.03627552,-0.0041300314,-0.03317823,0.070182204,0.016600704,-0.05249715,-0.06384108,0.007604252,-0.094638646,0.06353206,-0.010292765,-0.024276787,0.025652086,-0.0537587,0.023394639,0.05391934,-0.005098538,0.06382629,-0.048332363,0.09650716
-0.011137102,-0.009057004,0.0076141143,0.013224048,0.0021854406,-0.036604036,-0.02900523,0.02169486,-0.03735328,-0.017740877,-0.0058280653,-0.021522772,0.02647263,-0.05099091,0.030495921,-0.020969339,-0.024939386,-0.068854965,0.020535493,-0.06269194,-0.021464681,-0.068657584,-0.0008720201,0.019749904,-0.0292066,0.015233247,0.028581526,-0.013968353,-0.050077517,-0.030054113,0.016709358,0.02422956,0.047737144,-0.017923344,0.016066393,-0.038185224,-0.02680854,0.013777,-0.014135516,0.010852882,-0.0102752475,-0.047782276,-0.01581681,-0.053325452,-0.04396475,-0.012389754,0.01712011,-0.018437564,-0.026561864,0.037342787,-0.044058885,-0.038941015,0.025109075,-0.03024479,0.03497383,-0.016693436,0.041355066,-0.014643759,0.001979624,-0.03815496,-0.011288971,-0.0016338513,0.05342205,0.07042655,-0.03190472,0.03168269,-0.030902138,0.009537093,0.011176845,0.018863115,-0.0004390787,0.04899545,0.051521175,-0.04148024,-0.030627022,-0.026033606,-0.01705002,0.057481613,0.04216239,-0.018631518,-0.032126814,-0.0006165693,-0.026283868,0.055936232,0.011293244,-0.04900576,-0.05267954,0.008518958,-0.07161865,0.047694426,-0.006289199,-0.015966281,0.021036074,-0.04379226,0.020285757,0.03530633,-0.0026304857,0.05600937,-0.034883156,0.0784512
-0.009072775,-0.023015067,0.020410463,0.016034305,0.009379839,-0.054410506,-0.036641005,0.010308912,-0.040623568,-0.01587753,-0.008766384,-0.029079473,0.028464114,-0.06853072,0.03765518,-0.031025851,-0.039427694,-0.08258067,0.024486836,-0.07816891,-0.027408134,-0.085732624,-0.009803366,0.0018863652,-0.030058654,0.009015887,0.050142128,-0.027113505,-0.06532561,-0.029564979,0.031089172,0.017354902,0.05306318,-0.0146480715,0.012875773,-0.040280487,-0.02996453,0.016666293,-0.002288969,0.025741333,-0.020907791,-0.056824513,-0.01755113,-0.07234435,-0.055628527,-0.0091265645,0.014598903,-0.019020237,-0.03176769,0.04242775,-0.044431947,-0.049541317,0.027733192,-0.04661915,0.04985475,-0.018623503,0.064451866,-0.01580971,0.002970241,-0.050981592,-0.012057529,0.014673243,0.06662242,0.103024974,-0.04269132,0.046009324,-0.042761095,0.013099251,0.005578154,0.024867684,-0.0052628973,0.06923416,0.074414104,-0.05155163,-0.040090613,-0.038785655,-0.016026411,0.06906643,0.06314691,-0.026364379,-0.039954416,-0.005127456,-0.048262794,0.062357597,0.021128261,-0.06425956,-0.065623276,0.023478992,-0.09400098,0.050461836,-0.020545945,-0.027770888,0.020363284,-0.054784704,0.02672835,0.046974447,-0.0053909286,0.063955694,-0.049434446,0.11098454
0.016190534,-0.025717735,0.010659106,0.006743721,0.007117196,-0.04658739,-0.035474245,0.018986115,-0.03191217,-0.020700937,-0.009331268,-0.019275716,-0.001331663,-0.07029784,0.014673786,-0.016226433,-0.02660934,-0.060316432,0.022254732,-0.03839848,-0.0123122735,-0.057101604,-0.014664302,0.020510046,-0.035961658,0.02556253,0.032018434,-0.020949164,-0.040294062,-0.016223002,0.02039685,0.036968403,0.04686644,-0.021112321,0.029390827,-0.0420473,-0.006472092,0.027132286,0.013645477,0.010563388,-0.033424783,-0.026976129,-0.0156784,-0.05342403,-0.03857376,-0.009930806,0.026247637,-0.021872204,-0.029364938,0.052696258,-0.03516415,-0.035743393,0.020141361,-0.049175717,0.032869153,0.001361857,0.033136893,-0.024503244,0.0055475538,-0.04300233,-0.0035844168,0.0066284356,0.059513718,0.075353585,-0.040335782,0.04846986,-0.034011364,0.021204012,0.014477107,0.008067746,0.01564599,0.071885645,0.07636412,-0.045389436,-0.03814594,-0.03488007,-0.024066512,0.050895702,0.060466196,-0.015019276,-0.019379886,-0.0049050753,-0.04220293,0.067546666,0.017658466,-0.03832547,-0.04258442,0.0024118214,-0.07319025,0.05305862,-0.028936516,-0.03389125,0.02301793,-0.030549586,0.033954,0.027317958,-0.0056338827,0.041305374,-0.019184273,0.075052254
